,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,z21,z22,z23,z24,z25,z26,z27,z28,z29,z30,z31,z32,z33,z34,z35,z36,z37,z38,z39,z40,z41,z42,z43,z44,z45,z46,z47,z48,z49,z50,z51,z52,z53,z54,z55,z56,z57,z58,z59,z60,z61,z62,z63,z64,z65,z66,z67,z68,z69,z70,z71,z72,z73,z74,z75,z76,z77,z78,z79,z80,z81,z82,z83,z84,z85,z86,z87,z88,z89,z90,z91,z92,z93,z94,z95,z96,z97,start_point,end_point,isIntrusion,intrusion_zone
723,7.571723543292608e-11,2.870072185062484e-07,3.463263150214717e-07,2.6520366418956954e-06,1.9334378961364217e-07,-2.296844362686479e-07,3.3050362976016665e-06,3.2367110468732845e-07,-1.4374225247243758e-06,-1.0814757397258241e-06,2.3549912192034894e-07,8.586692174686154e-07,4.739636462597167e-06,3.7372440945529148e-06,3.3919391994267217e-06,3.6268149481535113e-06,-1.8409221208023734e-06,8.370332742636127e-07,3.6446499312896893e-06,7.126772260544669e-07,-1.917038769461886e-06,2.0551924120551946e-06,-1.5740413889415994e-06,-1.5042972017801585e-06,2.6107087625719654e-06,-4.1838549827508814e-07,-1.1584624425237458e-06,1.5814014170268537e-06,-9.264571297117399e-07,3.612033139472129e-07,1.9021526736274531e-06,-1.4091454219331348e-06,1.775038274349377e-06,1.3225152620822674e-06,-8.925436428971697e-07,9.395674426481527e-07,2.081436802932931e-06,2.2145901682521073e-06,3.3008285762873603e-06,5.903893273639547e-06,8.204804448450499e-07,-9.033646317492885e-08,-6.1891965692601955e-06,8.913753162071922e-07,3.5925952155237487e-06,1.2670182556371277e-06,-4.967687935515013e-08,-7.005237057597109e-07,-1.1834111787912974e-06,-2.735677021087365e-06,-8.704065669472467e-07,-2.4122817043033067e-06,-7.347653464750623e-07,9.884364732062629e-07,2.4691218124319467e-06,8.322388674714652e-08,1.6179505500054422e-06,3.3662754123922004e-06,-6.086000876181922e-07,1.2559853271787089e-06,-2.310418990060254e-06,9.022784852510263e-08,-1.7686900203671798e-07,-4.409566633674231e-07,6.215174870906066e-07,2.3985881514302005e-06,2.2171948463529153e-07,-3.981149108674316e-06,-2.4768102994997612e-06,-0.00019970904098561958,-4.4163916977603065e-06,-3.762490311719647e-06,-1.760272694276133e-06,-1.1261706826218472e-06,-1.4843497403048064e-07,-4.6497065555976824e-07,1.6622186659466087e-06,1.1323502506430116e-06,1.7401057250243234e-06,-1.6787595143736688e-06,-5.02150218905555e-07,-2.6707583262392323e-06,-2.8875020706958104e-06,-1.0040525924765765e-06,-1.7781216277437065e-06,1.6932152713637627e-06,-3.7271419786918513e-06,-2.3008629958961007e-06,-2.7070097760770965e-06,2.8254995129500197e-07,1.73296515236618e-06,1.0685210996182328e-06,9.758866610176209e-07,1.4210244941070859e-06,6.961036814166505e-08,-2.5550747157756723e-07,-8.673617379884035e-18,941.9919608151822,982.8664299054909,1.0,70.0
724,6.139487702949697e-11,4.0568815470019576e-07,6.114791783287145e-07,-2.536150145283499e-06,8.381863964021866e-07,-2.118129730937536e-07,-1.4304448123831802e-06,4.2704140382535637e-07,3.0428570966449346e-07,-4.361813051411822e-07,-1.142678192663036e-06,2.526698486781092e-07,-3.351342643433987e-06,-1.968119981321948e-06,-2.3447845310092114e-07,-1.0211231752561573e-06,1.0515298417726297e-06,1.6977074052946552e-06,-4.3404282082804956e-07,-1.638811816580309e-06,-3.186382766007278e-07,-4.4821491531200734e-08,-8.325796632306995e-07,1.6324940374859431e-06,-8.729460804034325e-07,2.231142109287553e-06,2.307315811050925e-07,-3.279341476947542e-06,4.4397131271920257e-07,-1.3355757472446796e-06,-2.9790852335486936e-07,-9.43366878299436e-07,5.783260908294625e-07,-6.514825995530436e-08,1.1586109027478947e-06,-1.812575190375922e-07,-8.970409511215374e-07,9.975408410166971e-07,6.182967464652637e-07,-3.0778531720692184e-06,-1.1319165154350785e-06,-1.1161997748618084e-06,1.4762808180765127e-06,1.8451255553155951e-06,-6.904606035583547e-07,-2.0200135509688705e-06,1.8947624323669213e-06,-6.784077967183187e-07,-2.1050575069582553e-07,1.6423485798145175e-07,1.2158078438276885e-06,7.883717097772634e-07,1.894280539402912e-06,2.524354933521652e-07,1.1093122965771677e-06,1.1105864102928503e-06,2.7005010130142903e-06,-5.346093370290923e-06,4.267982413296836e-07,-2.8068694115741463e-06,-2.6795728466774346e-06,-2.7464042118118936e-06,-4.074817913822732e-07,2.7626796297900526e-06,3.4663137808888965e-07,-1.1227992423301896e-06,-1.3719245366328094e-06,5.442065795302833e-07,5.799195377785256e-06,-0.0014583653628603786,3.2831994908090467e-06,5.512300815191059e-06,1.7104641273982257e-06,3.937697536184493e-06,2.7942504791612574e-06,2.1821180257019374e-06,-5.074416199778511e-07,-1.4023554436475624e-06,-3.601382575559606e-07,9.497709849675263e-07,9.202987178305935e-07,1.5323389594948562e-06,4.22168053962205e-06,2.2809229935239622e-06,4.434927100198903e-06,-3.1193264808659915e-07,2.8603239970819132e-06,3.39913839225573e-06,1.9063963504716269e-06,7.315473490692977e-07,-6.610171072319714e-07,3.541179485116384e-07,9.905379323423089e-08,-5.768072850572325e-07,7.247080887079634e-07,2.2975861391997393e-07,-1.734723475976807e-18,983.088662937737,1023.6716491135041,1.0,70.0
725,-3.7894126638654546e-11,-2.7416837291129384e-08,-6.573614816907623e-07,-9.478538159698058e-07,-1.2229767202777322e-06,4.1077744265208965e-07,-5.243294263737228e-07,-3.4619848184199147e-07,6.344754533625608e-07,2.242658531913201e-06,6.867153598435864e-07,-1.7174347464563207e-06,-8.845940444339104e-07,-8.424880968862895e-07,-6.4384852433352e-07,-2.6987041575226352e-06,2.5646416890396165e-06,-1.5942048309553099e-06,-2.249932991911334e-06,-5.916984130644506e-08,2.3627557673871244e-06,-1.4123207161972039e-06,3.272278359805819e-06,-7.720099373287499e-07,-2.1250735777358747e-06,-5.6087881738016605e-06,-3.632401431807441e-06,-4.360742274339777e-06,-1.9149733655955854e-06,6.151198101022812e-06,1.7430862772455612e-06,7.977884577661711e-07,-8.430103557431103e-07,-6.65125925231432e-07,-8.332462560098569e-07,8.844070951669438e-07,2.7923408032061274e-07,1.1202344012228947e-06,-2.3365623840793277e-06,4.092038016625466e-07,-5.300190350854619e-07,1.3582617834051978e-06,-2.0977989706422e-06,-1.641684361166837e-06,-4.14349935793268e-06,-1.889798870291677e-06,-3.073141744542023e-07,-4.701575121340059e-07,4.221159433702784e-07,3.0454612807658855e-07,1.940421490606711e-06,1.766898101974296e-06,-1.6567212144414116e-06,-9.902439028959022e-07,-5.523141170734073e-07,-5.294900515013124e-07,-1.8135230163509632e-06,2.940440808856101e-06,3.4916407621891823e-06,1.4335477303345154e-06,1.7080396378849928e-06,4.986609172303973e-06,-8.332632001811969e-07,-1.9294236758491117e-06,-1.1747659611440928e-06,-7.799053907820005e-07,9.63834401393449e-07,2.9655830294859735e-06,-2.140753534519155e-06,0.0016131721353719168,9.627538780370044e-07,-1.4801916819202204e-06,4.2777310200765167e-07,3.8534722310214903e-07,3.218461502732875e-08,1.349335949831637e-09,2.3674752333152378e-06,1.536042446684846e-08,-1.2877221154409732e-06,-1.1520112915411394e-06,-2.2518123063533556e-06,-2.2439486893454774e-06,-3.2485357832371872e-06,1.884646817462178e-06,-3.398434473778295e-06,-5.63480627091377e-07,-2.631125275833878e-06,-7.43657919963941e-07,-3.782115435173924e-07,2.310723785215298e-07,-1.0973510314467826e-07,-1.0421548192509331e-07,8.415314528472393e-08,-9.73843617378678e-08,-8.095747213699941e-07,-4.950377323680532e-07,3.469446951953614e-18,1023.9319781380202,1064.7776538230619,1.0,70.0
726,-3.435105672133787e-11,-5.887933105933659e-07,-3.2136749143546126e-07,-1.6588827743057796e-06,-6.662411278716539e-07,-1.6311739434604232e-06,2.2498518967485224e-07,-6.641771197647564e-07,-2.087586905330117e-06,-2.0666433922114733e-06,2.6704446992207795e-07,1.7113944641327424e-06,3.550389745948356e-06,3.0019468668894544e-06,-1.5770237491493505e-07,2.2451931805714774e-06,-3.2434427631195667e-06,6.360930032726572e-07,-2.1004003111400275e-07,4.83923011545249e-07,-7.837536606051111e-07,3.9905286997304196e-07,-1.5387349254897525e-06,8.03690303891047e-07,4.107503478995413e-06,9.440782117414552e-07,-4.603293414029777e-07,4.1385842035031664e-07,1.3426415797503609e-06,-1.8663542469198827e-06,-7.613557651605513e-08,1.5964560725208708e-06,7.870613809788903e-07,-4.5948165680676834e-07,-1.4592600693373635e-07,7.436712060423552e-07,9.231193745995112e-08,-1.3989833794767013e-06,-8.111022004142314e-07,-4.395191139833698e-06,-4.138469833289129e-06,-3.9719151895992e-06,1.7527659052288258e-07,-2.174702891147382e-06,-3.911070635810674e-07,1.3171518929780412e-06,-2.883556447334627e-06,1.983233998531812e-06,4.89585439163295e-07,2.021064756997358e-06,-8.421121572880445e-07,2.0054215163804127e-07,1.4851089286365814e-07,6.51835902148231e-07,-1.6155408815767003e-06,2.008315955088222e-06,-6.772177168574891e-07,2.237611047984549e-06,-2.6492300795535753e-06,-5.944857004425673e-07,-1.5221434613308174e-07,8.924372684251947e-08,5.926954329477975e-07,4.516860829597175e-07,8.67693973378563e-07,1.3813251975951495e-06,-7.401217182196468e-07,-1.6190429443763664e-06,6.173734153347432e-07,-9.845237973548499e-05,1.3401679225836724e-06,-1.2961071401101747e-06,4.458830498365544e-08,-3.857957266487338e-07,6.822549030946218e-07,3.3923120623907503e-07,-1.9201793987682833e-06,8.461631933156437e-07,1.8733583818705672e-07,1.85861873201607e-06,9.167126964112213e-07,1.1327618249332583e-06,2.9404619130537005e-06,-2.4515146009023575e-06,3.5998884746117708e-06,-1.485852382354224e-07,2.2140985908186174e-06,1.4366106117546856e-06,-6.095113534378312e-07,5.268340972309962e-07,-3.7615698918148574e-07,-2.4704557889487875e-07,3.7479173682224186e-07,-1.5151543102380916e-07,1.4745256418966608e-07,1.9231525713668107e-08,0.0,1064.904448176777,1105.7341121401826,1.0,70.0
727,2.2786474530162026e-11,4.5587925146537214e-07,1.5275687026937435e-08,1.5361471336488046e-06,3.480054789593585e-07,2.2971691016722895e-06,-1.2552242585207575e-06,5.463921737747148e-07,4.3013170244912517e-07,3.0992630478546626e-07,2.1591344551413066e-07,-5.828276414714725e-07,4.786996935675619e-07,-6.485268491018999e-07,-3.6947382435308096e-07,4.028893276154756e-06,-2.303105936180775e-06,-1.9779310829514188e-06,-9.064201277190261e-07,2.036473286738758e-06,-1.2269561492021363e-06,-2.309587536237904e-06,-3.3277841355802695e-06,-3.7045297935770546e-06,-6.2800449502612874e-06,-7.01686544386966e-07,9.102370565985431e-07,5.3374830745974745e-06,9.479585014156647e-07,-1.935653538317865e-06,-2.452424050701247e-06,-2.707377295320542e-06,1.9605376877251425e-06,9.021180826521624e-08,-6.246193427801453e-07,-2.115072518554871e-06,1.528892209536059e-08,-5.418446027624646e-08,3.679492489709092e-07,4.712610473559756e-06,8.45048670982361e-07,-1.336696829110258e-06,-2.7264125361096438e-06,1.5606940260070798e-07,-1.8310011192525753e-06,-8.150555162597054e-07,1.3293179171883977e-06,6.529937670446406e-07,8.598279878885111e-07,-7.718464674895157e-07,-2.9056184278422343e-07,-4.6489726517664207e-07,2.0440514685160635e-06,1.614116469028041e-07,3.0370907593308284e-06,-2.877162225836151e-06,1.8332234844329123e-06,-3.797558832409429e-06,3.879574748310937e-06,-3.3773456757386217e-08,1.361177877043894e-06,-2.09632372838095e-06,-5.357635741523467e-07,-2.937625103190648e-07,-9.22914219524183e-08,-1.3844891060466784e-06,5.145250761962429e-07,-2.0615106705122038e-07,2.485868458177755e-06,-7.416903778908329e-05,-2.078675572032753e-06,-1.9650510702197074e-06,-2.379958999877067e-06,1.2057347817655967e-07,-9.911247915055706e-07,-4.567894217478302e-07,1.1195637420458298e-06,-9.834182599433635e-07,3.013695016299456e-07,7.144347921610357e-07,1.8212711362634469e-06,8.908762876666965e-07,-1.2676982724252328e-06,8.249853325637685e-07,-2.5097483894772742e-06,2.545123830312822e-06,-1.7634202332623625e-06,-2.6773617022340023e-06,-1.7491029006592388e-06,-3.3345955543331906e-06,-1.8405123004322423e-06,-6.615181392951946e-07,-1.2889946406426404e-06,1.1427738551123522e-06,4.551734086685635e-07,2.7461281474039064e-07,8.673617379884035e-19,1105.819957492546,1146.6234335158967,1.0,70.0
728,-9.05389270500212e-11,3.3970302281815384e-07,2.121948253519003e-07,-8.398693125889105e-07,-9.736353674487906e-08,-6.411635103052401e-07,3.4707771179229828e-06,-1.6871585614502103e-07,7.591082785184458e-07,7.718515393601803e-07,7.889662282825442e-07,-4.081945992892924e-08,-1.2783863715334649e-06,-1.675224524299787e-06,-5.002422130287801e-07,-4.388463255100214e-06,2.132230815183548e-06,1.5302609073903316e-06,4.2864399213264105e-07,-2.107848343444862e-06,-7.243592021814423e-07,8.594757915287611e-08,1.3937473401731768e-06,2.6603911519925555e-06,5.8842263602626194e-06,1.2990765355996511e-06,-7.965817393072901e-07,-5.99611977826096e-06,-3.67002496179554e-06,6.331266465525471e-06,-5.500765034192542e-07,3.5246626941984284e-06,-2.74356713224279e-06,9.861183772901145e-07,4.531286198227499e-07,1.4024242796521129e-06,5.4933050329690133e-08,1.2744148328422324e-06,-4.973662522196522e-07,-3.4896801759601173e-06,2.592192617725201e-06,5.733271788247677e-06,6.182760750330762e-06,9.462197479237835e-07,1.1035531144263505e-06,8.260315644958039e-07,-2.2066673944984836e-06,-2.564666092827201e-06,9.908786124375544e-07,1.6800454236215944e-06,-1.5016012548806253e-06,-8.898904048081102e-07,-1.357976354374635e-06,1.2560348857282473e-07,-9.316538143054793e-07,2.26180992826501e-07,5.371994316082703e-07,-7.048923476803658e-07,-4.181366092231419e-06,1.447411214283885e-06,2.714389690381541e-06,-1.7306022152907899e-06,1.8387368819075214e-06,-8.231185162688902e-07,-8.528591537658968e-07,-3.005885907157789e-07,-2.4263682242976585e-07,2.8190994612957952e-06,-4.090541117971174e-06,0.00014165907284556956,-1.099596367126754e-06,4.488966051106056e-06,8.261458937665724e-07,-1.9134411086848234e-06,-9.549312888915487e-07,2.778607786330751e-06,-1.4976349404842394e-06,1.389676218115218e-06,3.769528962159919e-07,-9.434789376232516e-07,-9.340609116791987e-07,1.4789470513488709e-06,-2.451390080106773e-07,1.348875392485037e-06,-1.989829188254067e-07,-4.169351292304538e-06,-1.1593856901414255e-07,-5.997015398672128e-08,1.1346865008052785e-06,9.701697181592169e-07,2.638504637083542e-06,5.312229908654363e-07,1.8180581534617572e-07,-1.1943701800081093e-07,-4.85588899948276e-07,-1.4956504033371027e-08,1.3010426069826053e-18,1146.796588303141,1187.665742274035,1.0,70.0
729,3.498512894314909e-11,-2.741767452070975e-07,-5.859833900729271e-07,-8.282321568808771e-07,-6.493243797781652e-07,-4.433662113816333e-06,-2.111726676676739e-06,-4.593590114827231e-07,-5.80971319013527e-07,-8.947772384365702e-07,-1.14463429575027e-06,1.5627715279676897e-06,3.0664956425226035e-07,3.795392427224844e-06,3.520575245453614e-07,1.8819932666382273e-07,1.3103704202565604e-06,1.3494917594559543e-06,1.3345262159456797e-06,1.579274297878932e-07,1.58061137550504e-06,2.062982730303433e-06,2.2310207398969955e-06,6.78658629992392e-07,1.3933233487727027e-06,7.230602838302277e-08,1.2517416502649294e-06,3.84225590346508e-06,4.250299517279815e-06,-4.463851978280149e-06,2.3784257304261015e-06,-1.0694802016842156e-06,1.1789443861811352e-07,-1.2744413213622687e-07,-4.576233888873443e-07,-1.6214592337033146e-06,-1.1954894767020677e-06,-2.1634142163785494e-06,3.297883908452053e-06,4.095637992179561e-06,2.955751328165496e-06,7.872802106033416e-07,-1.2371990431620135e-06,2.480508655330546e-06,2.9667823833279088e-06,8.848098712031273e-07,5.420890863554325e-06,1.118091891552566e-07,-2.6248645765084835e-06,-1.0087490993567716e-06,1.3307328257539802e-06,7.185395093019004e-07,3.0555539752368487e-07,-1.610506955504465e-07,1.552821651431668e-07,9.227149391066031e-07,-2.182654221791853e-06,4.705418116915036e-06,-4.855000977996987e-07,-1.6484735861810491e-06,-3.7977981913548536e-06,3.688958896879823e-06,-1.7482968793182185e-06,1.050731915023433e-06,9.029949565825355e-07,-3.5603054116797785e-07,-3.1530546499777823e-07,-3.5140235402045424e-06,1.387966948136407e-06,-0.0020889451988166854,1.966881007624873e-06,-1.9880856791361715e-06,4.079146093828156e-07,1.12543114729499e-06,-8.565693817002423e-09,-1.0539518412418843e-06,-2.825882719678088e-07,-2.131190345585211e-06,-1.1739533801244232e-06,-5.71178035479417e-07,-5.066901895577937e-07,1.4015050424781572e-06,-1.1857501411222972e-06,-4.175477882738515e-06,-9.729696942197951e-07,5.764887974305313e-06,-3.347019018437765e-07,4.5836320026733466e-07,4.597025714844598e-08,3.0599815349185815e-06,-1.5657857483596365e-06,1.2591345026266023e-06,-5.133481706268237e-07,-1.3927243713601116e-06,-4.7511301829610865e-07,-7.121985423260693e-07,1.3010426069826053e-18,1187.7345026258563,1228.5788028059128,1.0,70.0
730,-2.1014323484461195e-10,-2.6049795713752044e-08,3.839259184565576e-07,3.0799168374386673e-07,5.960242625206551e-07,4.013273395090723e-06,2.3243338149988365e-07,1.1896762517125785e-06,3.214553204118338e-06,1.6067906955224281e-06,-3.611261427641406e-07,-1.6925428373011208e-06,-1.2211419406339772e-06,-1.0128546502185393e-06,2.872462686771826e-07,-1.9804971615887575e-06,-2.324693521633947e-06,-3.3634956509548918e-06,-2.4829417117030236e-06,-1.3267085679905845e-06,-2.257816552668257e-06,-2.026028260603734e-06,-1.112259184606122e-06,-1.3981064122480479e-06,-8.989505930038794e-07,1.361713467547699e-06,1.860525126849786e-06,4.6800810592261335e-07,2.1219280852075376e-07,-3.0053532351485314e-07,6.73353645520066e-07,-1.1190837025252176e-06,-4.786615682471698e-07,-4.418323998899335e-07,-1.8368348554112165e-07,-1.2605763071190767e-07,-4.6162122878867437e-07,-6.042000055513693e-07,-1.2996624741271664e-06,-2.0370059740694186e-06,-3.949640262208322e-06,-3.13797006472891e-06,1.0774582373130476e-06,-5.018157090811576e-06,-3.7374209809720553e-06,-1.4570679527164346e-06,-1.0554949734006684e-06,7.631898906791147e-08,1.486917570403751e-07,-5.298078592731853e-07,-1.1132758566729682e-06,-6.293922980923233e-07,-6.050873830027283e-07,8.603824435801568e-07,-1.79306398057934e-06,5.556797253226421e-07,1.2864098818186724e-06,-3.67364459870974e-06,3.3546176370546823e-07,7.63696108750482e-07,2.5112210707131308e-06,-4.6828524872151445e-06,1.987325661369609e-06,-1.0186139615405798e-06,-3.242008754660876e-07,6.011109257564036e-07,1.9259941641303112e-06,6.846025572262646e-07,1.7861705880358163e-06,0.001823289446666866,6.247889313584602e-07,-1.5416155218399633e-07,7.839202348382235e-07,-7.639691400839182e-07,-2.428466884482096e-07,-2.9303836143622277e-06,2.5459133298502907e-06,2.5975500024812376e-07,1.2467110750986996e-06,1.086919169367758e-06,1.687009434887224e-06,-4.176494609443079e-06,2.0595741223963272e-06,4.2611064540298144e-07,7.854552242728824e-07,-7.243746078194977e-07,9.237876115388184e-07,-9.08149531066659e-07,1.4152178728736586e-06,-3.609521547698162e-06,-1.7186159598312628e-07,-1.4864988809301297e-06,8.499195153338071e-07,1.371117263776066e-06,1.08607384768011e-06,5.24936856754186e-07,4.651566430213111e-09,1228.7784075007871,1269.5341888071616,1.0,70.0
731,3.625112545216358e-10,-3.653176963846084e-07,4.619379420809852e-07,1.4959207985307515e-06,1.2266678208444192e-06,6.897277665667435e-07,-2.1170924407783463e-06,-8.0107831781234e-07,-8.61141910821748e-07,-6.858023533316132e-07,-6.241082811070213e-07,-2.264109776506113e-06,-1.002881588996413e-06,-4.846484634429132e-06,-3.1924125957561236e-06,-1.1642081124809203e-06,2.526794786766439e-06,1.4909604130731134e-06,2.651952540989877e-06,2.7917448786079395e-06,2.868503731740565e-06,2.4971987456773185e-06,2.1812320145624814e-06,-4.527377126292264e-07,-7.203514345292274e-06,-3.4070462622223276e-06,-3.908358216176289e-06,-2.9655363065921904e-06,-4.019009855301108e-06,3.6817957115300396e-06,-1.126192554982107e-06,-2.0156612976732647e-07,2.0867600435097843e-06,1.0863403864093488e-06,1.5594041728006318e-06,1.1136608680804486e-06,-9.326732907154276e-07,-1.0038214402472746e-06,-1.4281524426337528e-06,2.171305338422979e-06,2.8319352934403665e-06,1.257515098511755e-06,-1.7260481926300794e-06,3.876861019662132e-06,5.739399399840722e-06,2.1092887004831463e-06,2.6527476842789794e-07,-2.3035881753768334e-08,-2.3353897374712562e-07,1.4567657625870153e-07,1.8365440725511863e-07,4.419031664281521e-07,2.082671011516572e-06,-1.7117105767612203e-06,3.554151424763313e-06,-2.5371996851060626e-06,-2.5280841117361445e-06,-1.0534950623255438e-06,2.301831587823034e-06,-9.62171034688767e-07,-3.115084687155441e-06,4.972754921940287e-06,-2.288809679562142e-06,1.8208506706426572e-06,-8.225335871085932e-07,-1.1492314936853714e-06,-1.3802511501530192e-06,2.74364460742596e-07,-1.6231038390947337e-06,-0.00018046633026114027,-1.99920047471748e-06,-2.205742493468642e-06,-3.262900906185614e-06,-1.2861492391829429e-06,5.660931525369207e-07,-3.8979769344097727e-07,-2.8804441968804766e-06,-4.64373085891812e-08,-2.1695162871917086e-07,-2.1729066487485285e-06,-2.8134698987864956e-06,-5.464536930385733e-07,-7.220388111434106e-07,2.663117563632845e-06,8.334076829331991e-07,-8.607141445929507e-07,5.41350344006146e-07,1.5145279292951008e-06,3.3378795772634126e-07,2.1151634941369733e-06,1.0644024986002608e-06,1.2372092523309458e-06,-3.803475133056953e-07,-8.249487493744911e-07,-3.8090606347529867e-07,1.9075847761259538e-08,-4.651566432381515e-09,1269.6670284083216,1310.5073909976777,1.0,70.0
732,-1.8635864032501281e-10,5.090239976073864e-08,-3.906335354327342e-07,-1.005037490027028e-06,-1.0618105660373679e-06,-9.875845241309571e-08,1.998884061080503e-06,1.6159301040547056e-07,-2.262438083032903e-06,1.389349049195441e-07,2.2275065526852593e-06,3.8900098210509736e-06,4.891218741895614e-07,2.194190760995609e-06,4.103935673326672e-06,2.774443268523325e-06,4.171729863764774e-07,1.0783100444604343e-06,4.2004032808266954e-07,-1.7548328623712703e-06,3.5186126553246816e-07,-1.1378295613516994e-06,-1.1779885453221985e-06,2.0162948504384194e-06,4.036209796274659e-06,7.216353380346246e-06,4.464029817941549e-06,2.804061921758867e-07,5.257392364683977e-08,-7.376999719015381e-06,3.634313581638276e-06,1.4028489117476036e-06,-1.1844365662299922e-06,-1.2913702102338592e-06,4.733286861406899e-07,-1.109227603383317e-06,1.589210449485937e-06,1.2416289187425211e-06,1.7449395660576895e-06,-2.1506567004851403e-06,-3.5948498239811444e-07,2.2804505486876715e-06,1.3520983447859111e-06,-7.723301470178093e-07,-3.861336191242999e-06,1.0554562046159906e-06,-1.3112336452921207e-06,6.386632741615765e-07,2.9630104160732014e-06,4.840849595033378e-07,9.32980159697042e-07,-5.343418611781516e-07,-2.23409745777497e-06,1.4030394023148256e-06,-2.4473482000013152e-06,2.4344514084656717e-06,2.1189108787517206e-06,3.5100846779362923e-06,1.6793669191591002e-06,-1.284623639811501e-07,-8.587472067923818e-07,-5.936484389371284e-06,3.571308318725311e-06,-2.0731563560917485e-06,1.1218737677776462e-06,1.3589119606410328e-06,1.3716616310680864e-07,-4.090683047245497e-07,1.5419037502624293e-06,-0.0017240188109876177,1.9266678339601925e-06,2.779087559981572e-06,2.97526453343043e-06,2.7467954526975025e-06,9.177237598580537e-07,1.4528871690327756e-06,2.756020213487919e-06,1.03952318086052e-06,-8.978964963339575e-07,1.215618110902083e-06,-1.0985298141297922e-06,-1.8614358321528395e-06,-2.9160225537604514e-06,-4.888252757198619e-06,-3.958131817939463e-06,-5.965682068020039e-06,-3.3198092464084908e-06,-2.0108914171705367e-06,-2.9276474223106485e-06,1.15800051449645e-07,-1.4828981386941914e-06,-1.9723579883760043e-06,-6.641483038433735e-07,8.319538288068104e-07,-1.3264163884315e-07,4.630026065557307e-07,3.903127820947816e-18,1310.6022970406661,1351.483438502853,1.0,70.0
733,1.601045086438435e-10,-5.0964433294430414e-08,6.190320116796454e-07,3.0713215454789347e-07,1.0751904455771812e-06,-1.1456103344335226e-06,6.909116114135896e-07,8.42557254209929e-07,1.292415305264639e-06,-1.0930524269303892e-06,-2.067630392591554e-06,5.849069778286493e-07,-3.2987282188147796e-07,-5.02984571471108e-07,-6.867130754708087e-08,1.9484948510445702e-07,-3.363143631415072e-07,2.803443309908754e-07,-1.3477659118506105e-06,5.241268917303152e-07,-6.76896500254612e-07,6.34727570087085e-07,4.5688895994701936e-07,-6.962518952545547e-07,2.3954884181221154e-06,-4.001515076151006e-06,-1.2467369411026455e-06,6.494996668347797e-06,3.048937886514832e-06,4.074839983473364e-06,-2.4571913978597808e-06,1.5616253756442489e-07,-9.202206651120082e-08,5.373004495054154e-07,-1.1637419761540899e-06,1.800417343567084e-06,1.7618419321373691e-06,8.893717054153736e-07,-1.032139273157446e-07,3.6868973799014312e-06,-2.930499581045966e-06,-4.540720260986196e-06,1.6871321548306978e-06,-6.270459445428811e-07,2.3915695513982566e-06,-3.129527242328725e-06,-1.6249318867452706e-06,-6.791358049360475e-07,-1.7649692518157626e-06,-1.3323311475898385e-06,-2.843922956275412e-07,1.7884982531838462e-06,-2.9656762739506404e-07,-2.269438367435289e-06,2.7751054561472323e-06,-2.159307322371169e-06,-1.1092912246004304e-06,-1.7221804447340328e-06,-3.101277635188856e-06,5.862406530139121e-07,1.672833161797671e-06,1.306899399520535e-07,-2.2730467479816353e-07,2.4082384745161434e-07,-2.185376598789026e-07,-8.670679039353944e-07,1.192090545912793e-06,-3.380878466205037e-07,-2.5020165111827586e-06,0.00014022623802477298,3.519377173672941e-07,-4.1752500425183e-07,9.036191256287093e-07,-8.129167987434675e-08,-1.0738602070606198e-06,-1.7808599350830484e-08,-1.955604672616981e-06,-5.297245276409887e-07,1.8276816667069757e-06,-2.5981464356081914e-07,3.4090495163908866e-06,1.8232196159519154e-06,2.447525380160423e-06,3.1063317975726056e-06,5.248270823197433e-06,3.1298165090779505e-06,1.8615305349958464e-06,1.4159725637580972e-07,1.9425722869623966e-06,3.669926106728179e-07,1.393882865802958e-06,1.719783163983617e-06,9.982680038652953e-07,-1.276031747978303e-06,-1.1396302641912505e-07,1.797060070903543e-07,-8.673617379884035e-18,1351.556865115352,1392.4130137857444,1.0,70.0
